DateTime,ManagedEntityGuid,Objectname,CounterName,SampleValue,AlertName,Severity
11/10/2020 15:18,AF487CE3-8C62-2C7A-F748-9241D73F0403,Memory,Available MBytes,971,NULL,NULL
11/10/2020 15:18,FEDEA8F4-D795-F314-E12E-0B556BDD3CBD,DirectoryServices,DS Search sub-operations/sec,246.8188477,NULL,NULL
11/10/2020 15:18,AF487CE3-8C62-2C7A-F748-9241D73F0403,Memory,Pool Paged Bytes,572035072,NULL,NULL
11/10/2020 15:18,FEDEA8F4-D795-F314-E12E-0B556BDD3CBD,System,System Up Time,2100.571533,NULL,NULL
11/10/2020 15:18,AF487CE3-8C62-2C7A-F748-9241D73F0403,Memory,Pool Nonpaged Bytes,218193920,NULL,NULL
11/10/2020 15:18,FEDEA8F4-D795-F314-E12E-0B556BDD3CBD,Memory,Pages/sec,471.1751709,NULL,NULL
11/10/2020 15:18,FEDEA8F4-D795-F314-E12E-0B556BDD3CBD,Security System-Wide Statistics,NTLM Authentications,0,NULL,NULL
11/10/2020 15:18,FEDEA8F4-D795-F314-E12E-0B556BDD3CBD,DirectoryServices,LDAP UDP operations/sec,0.002223463,NULL,NULL
11/10/2020 15:18,AF487CE3-8C62-2C7A-F748-9241D73F0403,Memory,PercentMemoryUsed,76.29134512,NULL,NULL
11/10/2020 15:18,FEDEA8F4-D795-F314-E12E-0B556BDD3CBD,General Response,Active Directory Last Bind,0,NULL,NULL
11/10/2020 15:18,FEDEA8F4-D795-F314-E12E-0B556BDD3CBD,General Response,Global Catalog Search Time,0,NULL,NULL
11/10/2020 15:18,FEDEA8F4-D795-F314-E12E-0B556BDD3CBD,AD Replication,AD Replication Queue,0,NULL,NULL
11/10/2020 15:18,1417FAC1-915F-27F7-253B-2D1E75E5E078,Health Service,agent processor utilization,1.262619406,NULL,NULL
11/10/2020 15:19,2A909362-BE1E-F148-835C-96787AE2775E,Health Service,agent processor utilization,0,NULL,NULL
11/10/2020 15:16,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Avg. Batch Processing Time ms,0,NULL,NULL
11/10/2020 15:19,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Avg. Batch Processing Time ms,78,NULL,NULL
11/10/2020 15:16,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Avg. Batch Processing Time ms,0,NULL,NULL
11/10/2020 15:19,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Avg. Batch Processing Time ms,148,NULL,NULL
11/10/2020 15:16,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Avg. Batch Size,0,NULL,NULL
11/10/2020 15:19,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Avg. Batch Size,2,NULL,NULL
11/10/2020 15:19,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Avg. Batch Size,4.357142925,NULL,NULL
11/10/2020 15:19,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Avg. Batch Size,4.5,NULL,NULL
11/10/2020 15:16,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Batches/sec,0,NULL,NULL
11/10/2020 15:19,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Batches/sec,0.005552544,NULL,NULL
11/10/2020 15:19,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Batches/sec,0.083288155,NULL,NULL
11/10/2020 15:19,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Dropped Data Item Count,0,NULL,NULL
11/10/2020 15:19,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Dropped Data Item Count,0,NULL,NULL
11/10/2020 15:19,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Dropped Data Item Count,0,NULL,NULL
11/10/2020 15:19,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Dropped Data Item Count,0,NULL,NULL
11/10/2020 15:19,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Avg. Batch Processing Time ms,20.33333397,NULL,NULL
11/10/2020 15:19,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Avg. Batch Processing Time ms,25.66666603,NULL,NULL
11/10/2020 15:19,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Avg. Batch Processing Time ms,75,NULL,NULL
11/10/2020 15:19,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Avg. Batch Processing Time ms,36,NULL,NULL
11/10/2020 15:19,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Avg. Batch Processing Time ms,22.83333397,NULL,NULL
11/10/2020 15:19,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Total Error Count,0,NULL,NULL
11/10/2020 15:19,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Total Error Count,0,NULL,NULL
11/10/2020 15:19,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Total Error Count,0,NULL,NULL
11/10/2020 15:19,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Total Error Count,0,NULL,NULL
11/10/2020 15:19,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Dropped Batch Count,0,NULL,NULL
11/10/2020 15:19,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Dropped Batch Count,0,NULL,NULL
11/10/2020 15:19,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Dropped Batch Count,0,NULL,NULL
11/10/2020 15:19,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Dropped Batch Count,0,NULL,NULL
11/10/2020 15:16,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Data Items/sec,0,NULL,NULL
11/10/2020 15:19,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Data Items/sec,0.011105088,NULL,NULL
11/10/2020 15:19,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Data Items/sec,0.316495001,NULL,NULL
11/10/2020 15:19,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Data Items/sec,0.049972892,NULL,NULL
11/10/2020 15:19,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Batch Age sec,0,NULL,NULL
11/10/2020 15:19,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Batch Age sec,0,NULL,NULL
11/10/2020 15:19,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Total Error Count,0,NULL,NULL
11/10/2020 15:19,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Total Error Count,0,NULL,NULL
11/10/2020 15:19,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Total Error Count,0,NULL,NULL
11/10/2020 15:19,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Total Error Count,0,NULL,NULL
11/10/2020 15:19,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Total Error Count,0,NULL,NULL
11/10/2020 15:19,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Total Error Count,0,NULL,NULL
11/10/2020 15:19,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Total Error Count,0,NULL,NULL
11/10/2020 15:19,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Batch Size,0,NULL,NULL
11/10/2020 15:19,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Batch Size,2,NULL,NULL
11/10/2020 15:19,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Batch Size,0,NULL,NULL
11/10/2020 15:19,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Batch Size,0,NULL,NULL
11/10/2020 15:19,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Batches/sec,0.011105088,NULL,NULL
11/10/2020 15:19,822921F6-3C79-0F31-C632-F1EA622C61F9,Health Service,agent processor utilization,0.503520632,NULL,NULL
11/10/2020 15:15,5D2A12BA-4259-3807-DD50-D94AC31910B6,Network Adapter,Bytes Total/sec,4367.541992,NULL,NULL
11/10/2020 15:20,5D2A12BA-4259-3807-DD50-D94AC31910B6,Network Adapter,Bytes Total/sec,8544.219727,NULL,NULL
11/10/2020 15:20,8061AC36-CD35-7C5F-2E8D-4DE06911DA60,Health Service,agent processor utilization,0.754144623,NULL,NULL
11/10/2020 15:21,6CF3C556-F47A-28FB-AF89-0AF63579F9BE,Memory,PercentMemoryUsed,64.6462,NULL,NULL
11/10/2020 15:21,6CF3C556-F47A-28FB-AF89-0AF63579F9BE,Memory,PercentMemoryUsed,65.7624,NULL,NULL
11/10/2020 15:16,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DB Write Action Modules,Avg. Processing Time,0,NULL,NULL
11/10/2020 15:21,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DB Write Action Modules,Avg. Processing Time,0.00794205,NULL,NULL
11/10/2020 15:21,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DB Write Action Modules,Avg. Processing Time,0.109465368,NULL,NULL
11/10/2020 15:21,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DB Write Action Modules,Avg. Processing Time,0.0096327,NULL,NULL
11/10/2020 15:21,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DB Write Action Modules,Avg. Processing Time,0.009478744,NULL,NULL
11/10/2020 15:21,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DB Write Action Modules,Avg. Processing Time,0.014703133,NULL,NULL
11/10/2020 15:16,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DB Write Action Modules,Avg. Batch Size,0,NULL,NULL
11/10/2020 15:21,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DB Write Action Modules,Avg. Batch Size,1,NULL,NULL
11/10/2020 15:16,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DB Write Action Modules,Avg. Batch Size,3,NULL,NULL
11/10/2020 15:21,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DB Write Action Modules,Avg. Batch Size,2.333333254,NULL,NULL
11/10/2020 15:21,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DB Write Action Modules,Avg. Batch Size,4.5,NULL,NULL
11/10/2020 15:21,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DB Write Action Modules,Avg. Batch Size,4.519999981,NULL,NULL
11/10/2020 15:21,0DF4A5B9-CF8A-62AD-0B9F-00BD796BAF7C,Processor Information,% Processor Time,33.81741333,NULL,NULL
11/10/2020 15:21,0DF4A5B9-CF8A-62AD-0B9F-00BD796BAF7C,Memory,Pool Paged Bytes,187109376,NULL,NULL
11/10/2020 15:22,51DEFC21-C60C-6F36-595F-8F05E9668D7F,Network Adapter,Bytes Total/sec,11658.88477,NULL,NULL
11/10/2020 15:22,6EA459BD-0616-71F6-FC4A-7989A2DCF9FD,Memory,Pages/sec,1016.24469,NULL,NULL
11/10/2020 15:22,6EA459BD-0616-71F6-FC4A-7989A2DCF9FD,Memory,PercentMemoryUsed,72.62883407,NULL,NULL
11/10/2020 15:22,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Avg. Batch Size,0,NULL,NULL
11/10/2020 15:22,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Avg. Batch Size,3.833333254,NULL,NULL
11/10/2020 15:19,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Avg. Batch Size,0,NULL,NULL
11/10/2020 15:22,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Avg. Batch Size,1,NULL,NULL
11/10/2020 15:22,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Avg. Batch Size,0,NULL,NULL
11/10/2020 15:22,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Avg. Batch Processing Time ms,0,NULL,NULL
11/10/2020 15:19,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Avg. Batch Processing Time ms,10.42105293,NULL,NULL
11/10/2020 15:22,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Avg. Batch Processing Time ms,65.66666412,NULL,NULL
11/10/2020 15:19,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Avg. Batch Processing Time ms,0,NULL,NULL
11/10/2020 15:22,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Avg. Batch Processing Time ms,11.5,NULL,NULL
11/10/2020 15:22,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Avg. Batch Processing Time ms,0,NULL,NULL
11/10/2020 15:19,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Avg. Batch Processing Time ms,54.5,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Avg. Batch Processing Time ms,120,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Avg. Batch Processing Time ms,41,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Avg. Batch Processing Time ms,28.16666603,NULL,NULL
11/10/2020 15:19,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Avg. Batch Processing Time ms,5,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Avg. Batch Processing Time ms,7.5,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Avg. Batch Processing Time ms,96.5,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Avg. Batch Processing Time ms,28.16666603,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Avg. Batch Processing Time ms,20.5,NULL,NULL
11/10/2020 15:22,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Data Items/sec,0,NULL,NULL
11/10/2020 15:22,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Data Items/sec,0.399875939,NULL,NULL
11/10/2020 15:19,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Data Items/sec,0,NULL,NULL
11/10/2020 15:22,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Data Items/sec,0.022215331,NULL,NULL
11/10/2020 15:22,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Data Items/sec,0,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Batch Age sec,0,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Batch Age sec,0,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Data Items/sec,0,NULL,NULL
11/10/2020 15:19,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Data Items/sec,0.033322059,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Data Items/sec,0.033322997,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Data Items/sec,0,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Data Items/sec,0,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Avg. Batch Size,0,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Avg. Batch Size,2,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Avg. Batch Size,0,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Avg. Batch Size,0,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Batch Size,0,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Errors/sec,0,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Errors/sec,0,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Errors/sec,0,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Errors/sec,0,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Errors/sec,0,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Errors/sec,0,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Errors/sec,0,NULL,NULL
11/10/2020 15:22,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Errors/sec,0,NULL,NULL
11/10/2020 15:22,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Errors/sec,0,NULL,NULL
11/10/2020 15:22,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Errors/sec,0,NULL,NULL
11/10/2020 15:22,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Errors/sec,0,NULL,NULL
11/10/2020 15:22,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Batches/sec,0,NULL,NULL
11/10/2020 15:22,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Batches/sec,0.094415158,NULL,NULL
11/10/2020 15:19,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Batches/sec,0,NULL,NULL
11/10/2020 15:22,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Batches/sec,0.022215331,NULL,NULL
11/10/2020 15:22,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Batches/sec,0,NULL,NULL
11/10/2020 15:19,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Batches/sec,0.033322059,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Batches/sec,0.033322997,NULL,NULL
11/10/2020 15:19,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Batches/sec,0.016661029,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Batches/sec,0.016661499,NULL,NULL
11/10/2020 15:19,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Batches/sec,0.033322059,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Batches/sec,0.033322997,NULL,NULL
11/10/2020 15:19,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Batches/sec,0.033322059,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Batches/sec,0.033322997,NULL,NULL
11/10/2020 15:19,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Batches/sec,0.033322059,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Batches/sec,0.033322997,NULL,NULL
11/10/2020 15:19,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Batches/sec,0.033322059,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Batches/sec,0.033322997,NULL,NULL
11/10/2020 15:19,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Batches/sec,0.033322059,NULL,NULL
11/10/2020 15:22,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Batches/sec,0.033322997,NULL,NULL
11/10/2020 15:18,85BF792A-CC2E-CDA7-5697-5EDB7641810B,LogicalDisk,% Idle Time,0.526679575,NULL,NULL
11/10/2020 15:23,85BF792A-CC2E-CDA7-5697-5EDB7641810B,LogicalDisk,% Idle Time,57.6264267,NULL,NULL
11/10/2020 15:18,97D82F95-98BF-ABD5-4ECC-2AE37FA0FBD6,Network Adapter,Bytes Total/sec,2476.525391,NULL,NULL
11/10/2020 15:23,97D82F95-98BF-ABD5-4ECC-2AE37FA0FBD6,Network Adapter,Bytes Total/sec,3911.179932,NULL,NULL
11/10/2020 15:18,AF487CE3-8C62-2C7A-F748-9241D73F0403,Memory,Pages/sec,495.5386047,NULL,NULL
11/10/2020 15:23,AF487CE3-8C62-2C7A-F748-9241D73F0403,Memory,Pages/sec,97.21008301,NULL,NULL
11/10/2020 15:23,FEDEA8F4-D795-F314-E12E-0B556BDD3CBD,Processor,% Processor Time,30.85147858,NULL,NULL
11/10/2020 15:22,796D4280-6CEF-C17B-6B6A-F807E4AD6496,Health Service,agent processor utilization,0.757659788,NULL,NULL
11/10/2020 15:23,1417FAC1-915F-27F7-253B-2D1E75E5E078,Health Service,agent processor utilization,0,NULL,NULL
11/10/2020 15:24,2A909362-BE1E-F148-835C-96787AE2775E,Health Service,agent processor utilization,0,NULL,NULL
11/10/2020 15:25,822921F6-3C79-0F31-C632-F1EA622C61F9,Health Service,agent processor utilization,0,NULL,NULL
11/10/2020 15:25,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Avg. Batch Size,2,NULL,NULL
11/10/2020 15:25,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Avg. Batch Processing Time ms,124,NULL,NULL
11/10/2020 15:25,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Avg. Batch Processing Time ms,7.5,NULL,NULL
11/10/2020 15:25,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Avg. Batch Processing Time ms,7.5,NULL,NULL
11/10/2020 15:25,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Avg. Batch Size,7.800000191,NULL,NULL
11/10/2020 15:25,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Avg. Batch Size,1.75,NULL,NULL
11/10/2020 15:20,A1A8A538-8B75-B8F5-5F44-7159F192F602,Memory,Committed Bytes,2746482688,NULL,NULL
11/10/2020 15:25,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Batches/sec,0.005552351,NULL,NULL
11/10/2020 15:25,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Batches/sec,0.06662821,NULL,NULL
11/10/2020 15:25,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Batches/sec,0.055523507,NULL,NULL
11/10/2020 15:25,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Data Items/sec,0.011104701,NULL,NULL
11/10/2020 15:25,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DW Writer Module,Data Items/sec,0.099942312,NULL,NULL
11/10/2020 15:25,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Batch Size,0,NULL,NULL
11/10/2020 15:25,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Batch Size,0,NULL,NULL
11/10/2020 15:25,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Avg. Batch Processing Time ms,132.5,NULL,NULL
11/10/2020 15:25,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Avg. Batch Processing Time ms,17.83333397,NULL,NULL
11/10/2020 15:25,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Avg. Batch Processing Time ms,2.5,NULL,NULL
11/10/2020 15:25,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Batch Age sec,0,NULL,NULL
11/10/2020 15:25,A1A8A538-8B75-B8F5-5F44-7159F192F602,Memory,Committed Bytes,2704814080,NULL,NULL
11/10/2020 15:20,37C560E9-B7FA-93EA-E6EB-DCA81AC0AC87,LogicalDisk,Avg. Disk sec/Transfer,0.005814737,NULL,NULL
11/10/2020 15:25,37C560E9-B7FA-93EA-E6EB-DCA81AC0AC87,LogicalDisk,Avg. Disk sec/Transfer,0.032769863,NULL,NULL
11/10/2020 15:20,A1A8A538-8B75-B8F5-5F44-7159F192F602,Memory,Available Bytes,1576538112,NULL,NULL
11/10/2020 15:25,A1A8A538-8B75-B8F5-5F44-7159F192F602,Memory,Available Bytes,1626882048,NULL,NULL
11/10/2020 15:25,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Avg. Batch Processing Time ms,15,NULL,NULL
11/10/2020 15:25,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Avg. Batch Processing Time ms,155.8333282,NULL,NULL
11/10/2020 15:25,15F5884C-417A-246D-A847-276EC3D14572,OpsMgr DW Synchronization Module,Avg. Batch Processing Time ms,10,NULL,NULL
11/10/2020 15:25,8061AC36-CD35-7C5F-2E8D-4DE06911DA60,Health Service,agent processor utilization,0,NULL,NULL
11/10/2020 15:16,6CF3C556-F47A-28FB-AF89-0AF63579F9BE,Memory,Available MBytes,2693,NULL,NULL
11/10/2020 15:26,6CF3C556-F47A-28FB-AF89-0AF63579F9BE,Memory,Available MBytes,2416,NULL,NULL
11/10/2020 15:26,487714D6-2FD6-2477-E828-4F5223140C6B,Process,Private Bytes,77512704,NULL,NULL
11/10/2020 15:26,487714D6-2FD6-2477-E828-4F5223140C6B,Process,Percent Processor Time,0.029946325,NULL,NULL
11/10/2020 15:26,C0A063CD-F902-F82C-B1AA-4BF826137C6B,Process,Private Bytes,277479424,NULL,NULL
11/10/2020 15:26,C0A063CD-F902-F82C-B1AA-4BF826137C6B,Process,Percent Processor Time,0.028645477,NULL,NULL
11/10/2020 15:16,6CF3C556-F47A-28FB-AF89-0AF63579F9BE,Memory,Free System Page Table Entries,12305767,NULL,NULL
11/10/2020 15:26,6CF3C556-F47A-28FB-AF89-0AF63579F9BE,Memory,Free System Page Table Entries,12306658,NULL,NULL
11/10/2020 15:26,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DB Write Action Modules,Avg. Batch Size,3,NULL,NULL
11/10/2020 15:26,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DB Write Action Modules,Avg. Batch Size,1,NULL,NULL
11/10/2020 15:26,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DB Write Action Modules,Avg. Batch Size,4.1875,NULL,NULL
11/10/2020 15:21,2A909362-BE1E-F148-835C-96787AE2775E,OpsMgr DB Write Action Modules,Avg. Batch Size,0,NULL,NULL
